,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,label
0,13.825333333333328,14.246219281663517,10.879999999999999,10.698960302457468,0.22114880065157938,0.2542922469539208,0.5721058600282284,0.5362530366679338,0.09898003495071245,0.08479078931732308,0.1178403234114553,0.1104062163914977,442.2253333333333,437.1951795841207,271.7795555555556,265.7840264650284,0.000764246913580246,0.0007380307031492887,0.0008314074074074076,0.0008710303350831367,0.027645016071260402,0.027166720507806764,0.02883413614810417,0.02951322305481285,blightrotated
1,19.339111111111105,18.172022684310033,8.862222222222218,17.14272211720228,0.4459137197548816,0.5287576107761413,0.8515671759648481,0.5633481951602601,0.0757050930552681,0.07902141960384867,0.1969305235443067,0.09310962738090606,858.9497777777775,766.503780718337,292.1235555555554,715.9678638941406,0.000674271604938271,0.0007039711836364227,0.001310024691358024,0.0007967694154895105,0.025966740360281477,0.026532455288503225,0.03619426323822636,0.028227104270355304,blightrotated
2,17.13999999999999,21.503780718336483,17.67066666666666,9.067107750472594,0.6935228316797887,0.5308409018100059,0.6478677019636946,0.9047922387320646,0.09642244940128535,0.07309160546678926,0.09756290315261278,0.12475919298622923,509.5115555555553,766.61247637051,558.1648888888886,154.63610586011345,0.0007330370370370365,0.0006268068295925187,0.0006720987654320982,0.0009593617447050295,0.027074656729809826,0.025036110512468162,0.025924867703270894,0.030973565256602758,blightrotated
3,22.745333333333328,25.69187145557655,20.329777777777768,22.404064272211716,0.6291860331654131,0.5684953420360244,0.6419216737735033,0.6319241149051246,0.0656794846967411,0.04787323862122596,0.12552647932168154,0.06865682288075516,1149.3471111111105,1372.1758034026464,1150.5431111111102,1168.4305293005673,0.0004429629629629625,0.0004729248037278311,0.0006837530864197524,0.0005078776876869367,0.021046685320091678,0.021746834338078523,0.02614867274680978,0.02253614181014436,blightrotated
4,17.971555555555554,16.198015122873354,11.416444444444442,17.499527410207943,0.3566594463169391,0.5235130716938224,0.7552928420516801,0.3998542771245568,0.08985399214285097,0.09587362472412145,0.12997661629888352,0.09597957275964912,744.4320000000001,579.657372400756,330.9737777777775,727.6346880907374,0.0008118518518518519,0.000824575383878703,0.0010088888888888886,0.0008373058272376113,0.02849301408857708,0.028715420663446723,0.031763011332190914,0.028936237268131656,blightrotated
5,21.030222222222225,18.985349716446116,4.746222222222221,18.99054820415878,0.40557071664119587,0.5117029237010778,0.973176247804869,0.5186602474335059,0.14804347823779934,0.13733482401652855,0.27507154412144735,0.13045413742419185,1213.827555555555,1052.594990548204,62.628888888888895,1028.2996219281658,0.001659061728395062,0.0017786886124620761,0.0027760987654321004,0.0016722665728038416,0.040731581461994106,0.04217450192310605,0.052688696752074826,0.04089335609611715,blightrotated
6,14.21111111111109,17.555765595463143,16.258666666666663,10.829395085066169,0.5259977311661217,0.3843294187249987,0.4373163995992804,0.6547769509307011,0.134456429882518,0.1186401420430109,0.11870155400914893,0.18221221060157144,491.418222222222,628.3572778827978,559.3288888888892,343.0089792060492,0.0012435555555555546,0.0011364712461719342,0.0011564444444444448,0.0016894638383939474,0.035264083081168504,0.03371158919677229,0.03400653531961827,0.04110308794231824,blightrotated
7,11.843555555555557,13.501890359168243,12.796888888888892,16.814272211720233,0.6775027611313551,0.6821974411722449,0.7771825987688117,0.5343819263614437,0.129347583796108,0.09264095337129165,0.0979251031921716,0.08366132498193725,357.2808888888891,350.2230623818524,315.0173333333334,532.1375236294895,0.000976888888888889,0.0008170934566414499,0.0007361975308641977,0.0007322238342487341,0.031255221785949444,0.028584846626166283,0.02713296023039502,0.02705963477670632,blightrotated
8,15.93911111111111,22.13941398865786,22.355999999999987,21.280718336483908,0.7053873827923473,0.4168974402751145,0.4013184899706751,0.455186017524975,0.06890521009780477,0.05623329384457807,0.0565939680046942,0.05930366985523735,432.7755555555557,828.4371455576562,865.8448888888882,791.6465028355386,0.0004558024691358023,0.00041887625473036505,0.0003928888888888887,0.0004329467447586306,0.021349530887956353,0.02046646659124054,0.01982142499642467,0.020807372365549442,blightrotated
9,22.140888888888878,23.030718336483947,20.762666666666664,15.118147448015128,0.11402711185441806,0.09706774887051493,0.24751361856524332,0.4301299146545423,0.06312492146217002,0.05707704324026409,0.06801716310251056,0.10185626592947715,970.4208888888887,971.9399810964087,849.0177777777777,590.5841209829867,0.0005695802469135802,0.0005606978605708242,0.0005832098765432104,0.0007505378053966357,0.023865880392593526,0.023679059537296328,0.024149738643372734,0.027395945053905982,blightrotated
10,16.72755555555554,6.694234404536862,17.044444444444427,23.814272211720237,0.6921103513803766,0.92201234696989,0.614630423306837,0.35917788732490824,0.07165208743801586,0.2081697502163108,0.07520112242037261,0.038828581698843484,568.325777777778,132.87759924385637,670.2204444444443,1112.4806238185254,0.0005445925925925921,0.00101843546871259,0.0005481481481481481,0.0005149129327010699,0.023336507720577902,0.03191293575828758,0.023412563895228305,0.022691693032937624,blightrotated
11,32.78488888888884,26.01606805293008,32.586666666666595,38.7637051039698,0.5651629399274499,0.6859693655807442,0.5316427561898467,0.3708965712897515,0.03181531902291301,0.04503950962832193,0.034888694679960086,0.025463407602208114,1749.724444444442,1173.9442344045372,1727.0808888888855,2373.3591682419683,0.00028701234567901163,0.00031558099063396796,0.0002923456790123444,0.0002945869261473486,0.016941438713374127,0.017764599365985373,0.017098119165930046,0.017163534780089695,blightrotated
12,13.824888888888887,9.303402646502839,11.20711111111111,16.36153119092628,0.3826957750514409,0.6287990914033196,0.6397203978256535,0.19420139186607618,0.10803555754971532,0.1539860298199167,0.10918158979225626,0.07877283590756408,409.3386666666667,243.6568998109643,246.10399999999996,529.6517013232516,0.000766716049382716,0.0009720921880639363,0.0007667160493827161,0.0007174833208857887,0.027689637942427417,0.031178392967950358,0.027689637942427417,0.026785879132217943,blightrotated
13,30.423999999999985,31.746691871455592,26.01333333333332,30.945179584120986,0.6283520505526284,0.6099196829937752,0.7015815572429054,0.6270945879759243,0.03798844685563261,0.032185243199412045,0.04474810091259202,0.03440206369860483,1498.6026666666664,1596.4206049149336,1240.2924444444436,1527.803402646503,0.0002954074074074074,0.0003005054656036821,0.0003028148148148148,0.0003044139350559783,0.01718742003348401,0.01733509346971288,0.01740157506706835,0.01744746213797234,blightrotated
14,22.098666666666624,10.593100189035916,19.373777777777754,24.113894139886597,0.313602805279655,0.7524357053821198,0.4582462207265972,0.23351175666046328,0.036650092117739994,0.12353749800696759,0.05574049363051786,0.025975520831416268,795.0862222222215,277.491965973535,673.2084444444438,879.8870510396978,0.0004174814814814803,0.0006489175996369359,0.0004293333333333323,0.0004381952608802859,0.020432363580395692,0.02547386110578716,0.020720360357226714,0.020933113979536965,blightrotated
15,31.567999999999955,17.539224952741044,32.12222222222219,40.905954631380055,0.4408678335657811,0.8127588077970759,0.457907068058066,0.20654825322499937,0.049098045706996864,0.08066386156900661,0.042188371198035306,0.031209837082778077,1986.595555555552,673.0959357277893,1979.5071111111088,2872.831285444237,0.00038172839506172695,0.00046823464038507737,0.0003650370370370362,0.0003721979624143724,0.01953787079140731,0.02163873010102666,0.019105942453515247,0.019292432775945403,blightrotated
16,31.756444444444387,37.156899810964084,35.5626666666666,29.03308128544422,0.5265505856838095,0.43645467603278293,0.4593625441617271,0.6187026627570514,0.0628086445606308,0.028369889948579148,0.03633087141920913,0.04387010226175259,2152.82933333333,2443.759924385632,2413.271999999994,1647.4451795841208,0.00033106172839506096,0.0003075407106178156,0.0003039012345679001,0.0003200478128651632,0.018195101769296618,0.01753683867228685,0.017432763251071244,0.017889880180290845,blightrotated
17,14.003111111111114,16.88846880907372,16.41199999999998,14.489603024574683,0.5662272806750493,0.404984465150204,0.403700362305696,0.43102797069022075,0.13097422477903045,0.10111860067787534,0.11243089626291665,0.1563913009793683,511.539111111111,701.0500945179585,735.6555555555552,669.3544423440457,0.0010606419753086426,0.0009298807179791388,0.0010271604938271596,0.0012610955864222908,0.032567498757329255,0.030493945595464336,0.032049344670791,0.035511907670840365,blightrotated
18,16.852000000000004,23.17344045368622,16.985777777777777,13.684782608695665,0.5115292902301449,0.12289014767916709,0.5401837634854483,0.6015432302433128,0.09101121119710796,0.07922694650055993,0.11566480070307925,0.12675781842862957,799.7311111111112,1421.1441398865788,822.5982222222221,627.0855387523629,0.0009579259259259262,0.0009083283007136197,0.000981135802469136,0.0011745509056928758,0.030950378445601053,0.030138485375241067,0.03132308737128472,0.034271721662222865,blightrotated
19,21.176444444444428,53.034971644612526,54.32799999999996,54.35302457466923,0.7212073734338459,-0.08811951418072748,-0.14184494384035687,-0.12685637413237677,0.0920500436995581,0.016875777368518127,0.018239526286532026,0.01666930223160662,1025.7026666666663,4116.928166351608,4287.00533333333,4276.720699432895,0.0004204444444444436,0.0002936935617011089,0.0002782222222222218,0.00030139883004992206,0.02050474199897291,0.017137489947512994,0.01667999467092906,0.017360841858905404,blightrotated
20,17.971555555555554,16.198015122873354,11.416444444444442,17.499527410207943,0.3566594463169391,0.5235130716938224,0.7552928420516801,0.3998542771245568,0.08985399214285097,0.09587362472412145,0.12997661629888352,0.09597957275964912,744.4320000000001,579.657372400756,330.9737777777775,727.6346880907374,0.0008118518518518519,0.000824575383878703,0.0010088888888888886,0.0008373058272376113,0.02849301408857708,0.028715420663446723,0.031763011332190914,0.028936237268131656,blightrotated
21,31.54133333333334,27.714083175803413,34.75866666666663,39.22022684310023,0.47212308034879824,0.5621736968425093,0.3894684738626787,0.25343576554582004,0.06208199367391412,0.07506160447386556,0.07419309668976318,0.04209195137696828,2236.2933333333317,1767.7103024574665,2645.072444444446,3095.7183364839334,0.00040869135802469125,0.000468234640385076,0.00040523456790123426,0.0003794565485400638,0.020216116294300725,0.02163873010102663,0.020130438840254682,0.019479644466469704,blightrotated
22,30.790222222222212,15.683364839319472,28.015555555555547,37.94659735349717,0.5660787193721964,0.8477231289841515,0.6035628018887782,0.4011594322483748,0.0524485089095009,0.14045096974175178,0.07462053589618368,0.04434504322499492,2110.52711111111,722.2854442344048,1945.4271111111127,2905.304820415878,0.0004933333333333329,0.0007491977587272768,0.000479111111111111,0.00044031700144010364,0.022211108331943567,0.02737147710167058,0.021888606879176,0.020983731828254564,blightrotated
23,21.232444444444443,23.649810964083176,18.342222222222222,18.910207939508503,0.6430859462239149,0.5710418742712441,0.6542173088998107,0.6367117902391489,0.09965605774671775,0.07620858278701098,0.12805159960523935,0.13022506861428548,1160.0679999999998,1357.1961247637055,1125.1075555555556,1134.0623818525526,0.000638419753086419,0.000558129437787887,0.0007342222222222216,0.0007436142309382833,0.025266969606314464,0.023624763232419643,0.027096535243868757,0.027269290987084416,blightrotated
24,33.83733333333335,22.054820415879,36.141777777777776,41.81899810964085,0.6703490261618449,0.8401428463860081,0.625587948594079,0.5010372850323191,0.043354320634071186,0.07324936188879518,0.03543950299402784,0.036198439076596256,2229.3200000000006,1038.7230623818532,2438.9213333333314,3313.3019848771305,0.00029185185185185184,0.0003575691196072056,0.00028730864197530853,0.0002954802905935876,0.017083672083362283,0.018909498132081815,0.016950181178244334,0.017189540150730837,blightrotated
25,26.09511111111109,26.468809073724017,17.73422222222221,22.396975425330808,0.5686187183086229,0.5543064961837233,0.7115753890682107,0.6169993096650656,0.06935091559904207,0.0647795455845397,0.11818465995041945,0.08989685387635094,1442.181333333333,1451.3969754253317,980.4551111111109,1261.019848771266,0.0004718024691358024,0.0004540524798010298,0.0006343703703703703,0.0005603628489034841,0.021721014459177602,0.021308507216626645,0.025186710193480417,0.023671984473285803,blightrotated
26,21.176444444444428,53.034971644612526,54.32799999999996,54.35302457466923,0.7212073734338459,-0.08811951418072748,-0.14184494384035687,-0.12685637413237677,0.0920500436995581,0.016875777368518127,0.018239526286532026,0.01666930223160662,1025.7026666666663,4116.928166351608,4287.00533333333,4276.720699432895,0.0004204444444444436,0.0002936935617011089,0.0002782222222222218,0.00030139883004992206,0.02050474199897291,0.017137489947512994,0.01667999467092906,0.017360841858905404,blightrotated
27,14.003111111111114,16.88846880907372,16.41199999999998,14.489603024574683,0.5662272806750493,0.404984465150204,0.403700362305696,0.43102797069022075,0.13097422477903045,0.10111860067787534,0.11243089626291665,0.1563913009793683,511.539111111111,701.0500945179585,735.6555555555552,669.3544423440457,0.0010606419753086426,0.0009298807179791388,0.0010271604938271596,0.0012610955864222908,0.032567498757329255,0.030493945595464336,0.032049344670791,0.035511907670840365,blightrotated
28,35.457333333333324,27.565217391304348,26.29599999999999,37.093572778828005,0.5773606778876113,0.7374571802604579,0.74915476459768,0.5345763117171342,0.09382778521313834,0.10546583200924282,0.11855859004929192,0.11544321101837964,2860.883999999999,1791.558601134216,1790.7466666666667,3132.4962192816665,0.0013494320987654318,0.0016226848460375713,0.0016912592592592593,0.0017423956818336125,0.03673461717189158,0.040282562555497524,0.04112492260490297,0.04174201338979246,blightrotated
29,11.088888888888885,12.590737240075605,7.7982222222222175,9.194706994328918,0.7847622881973721,0.7235879241504081,0.8788409391980099,0.8475681585798169,0.0976437754507421,0.0878405150422416,0.15458551205395296,0.11770494931153866,214.93155555555546,276.3251417769376,124.79644444444436,152.4017013232514,0.0006806913580246908,0.0006566228679857492,0.0008764444444444433,0.0007710851876601355,0.026090062438114073,0.02562465351933074,0.029604804414899336,0.02776842069077994,blightrotated
30,18.889333333333315,10.3445179584121,16.57199999999999,23.783081285444243,0.6906869560402293,0.8819409900402122,0.7525037165689084,0.5415993304243153,0.11315505696637987,0.16011721206240354,0.11715905836245522,0.08416456330181954,950.8102222222213,361.93241965973533,789.1204444444435,1423.8898865784493,0.0007458765432098757,0.0010926963883062164,0.0008159999999999989,0.0007250769186788212,0.027310740436866147,0.03305595843877797,0.02856571371417138,0.026927252341797173,blightrotated
31,30.790222222222212,15.683364839319472,28.015555555555547,37.94659735349717,0.5660787193721964,0.8477231289841515,0.6035628018887782,0.4011594322483748,0.0524485089095009,0.14045096974175178,0.07462053589618368,0.04434504322499492,2110.52711111111,722.2854442344048,1945.4271111111127,2905.304820415878,0.0004933333333333329,0.0007491977587272768,0.000479111111111111,0.00044031700144010364,0.022211108331943567,0.02737147710167058,0.021888606879176,0.020983731828254564,blightrotated
32,21.232444444444443,23.649810964083176,18.342222222222222,18.910207939508503,0.6430859462239149,0.5710418742712441,0.6542173088998107,0.6367117902391489,0.09965605774671775,0.07620858278701098,0.12805159960523935,0.13022506861428548,1160.0679999999998,1357.1961247637055,1125.1075555555556,1134.0623818525526,0.000638419753086419,0.000558129437787887,0.0007342222222222216,0.0007436142309382833,0.025266969606314464,0.023624763232419643,0.027096535243868757,0.027269290987084416,blightrotated
33,40.999111111111084,53.960775047259006,47.42266666666663,30.494328922495292,0.2753419278353321,-0.02789782586260573,0.1389766974777569,0.539144826442786,0.039836934998079915,0.025720016338904063,0.04363763915787531,0.06908435429712417,3357.1795555555527,4914.906899810965,4246.803111111109,2176.0850661625705,0.00032059259259259215,0.0003074290400620358,0.00030706172839506103,0.0003927453446778709,0.017905099625318822,0.017533654498193916,0.017523176892192266,0.019817803729926052,blightrotated
34,40.7422222222222,37.17674858223064,44.430666666666646,46.131379962192824,0.273050353052711,0.30893954989755423,0.12652030502386186,0.10282734170277831,0.037937751896770504,0.046212984002631144,0.03211768414682009,0.0259980813408906,2984.576888888886,2805.1068052930045,3574.563999999997,3632.8705103969783,0.0002875061728395057,0.00032328625898277934,0.0002867160493827158,0.00029414024392422855,0.01695600698394247,0.017980162929817387,0.016932691734709984,0.017150517307773214,blightrotated
35,39.30533333333328,23.080812854442335,29.232888888888883,45.836011342155,0.07306292132095626,0.5552006334077176,0.3682687886749819,-0.15596869875104363,0.027134891840781657,0.0730601015828258,0.04902252784471274,0.017961397382952268,2515.5355555555543,1156.439035916824,1660.75911111111,3087.1252362948944,0.000313876543209876,0.00041262270360669143,0.0003321481481481475,0.00032797642232553517,0.017716561269328652,0.02031311654096169,0.01822493204783347,0.018110119334933582,blightrotated
36,26.524444444444416,28.889886578449943,25.008444444444383,21.23251417769379,0.42495564402903563,0.31303396540164474,0.40289176605228966,0.587321076372796,0.059860880079385795,0.047817146459407274,0.07286611105690223,0.07988397349029204,1393.9573333333315,1637.7689035916846,1564.1391111111077,967.909262759926,0.00044651851851851775,0.0004239014297404613,0.0004843456790123439,0.0005154712854799697,0.021130984797650056,0.02058886664536106,0.02200785493891542,0.022703992721104578,blightrotated
37,27.117777777777764,20.581758034026475,29.801333333333286,31.87996219281665,0.4223592892817977,0.6843556584417639,0.3594960364513433,0.30870222121581414,0.04753060016385471,0.05874998087510707,0.0390649903252718,0.0374806134821896,1417.2635555555544,777.899338374291,1609.441333333332,1708.3837429111531,0.0003582222222222217,0.00039866388413420503,0.00033718518518518445,0.00034271693568848044,0.018926759422104505,0.019966569162833285,0.018362602897878732,0.018512615582042438,blightrotated
38,33.84933333333331,22.077032136105892,36.193333333333314,41.87381852551987,0.6708721969465355,0.8395346518965088,0.6258457126161155,0.5007455121894844,0.03681168503481235,0.07414453632683402,0.036478130716447496,0.03718075250789315,2226.914222222221,1043.1233459357288,2437.839555555553,3316.8605860113416,0.0002847407407407404,0.0003466254051407771,0.0002902716049382712,0.00029402857336844885,0.01687426267250633,0.018617878642336702,0.01703735909518465,0.017147261395582935,blightrotated
39,10.358222222222217,15.304347826086953,13.717777777777775,10.676748582230616,0.8014950115327992,0.6370429836657723,0.6974827382010444,0.8316222224623437,0.16291593016102618,0.0947184603184121,0.11157633628192502,0.1347392185872468,292.49866666666674,528.0500945179585,449.97555555555556,235.90453686200388,0.0011781728395061732,0.0009524381702466761,0.001125530864197531,0.0012474717786171434,0.034324522422113514,0.030861597013872696,0.0335489323853611,0.03531956651230509,blastrotated
40,25.56133333333332,18.11058601134215,26.947111111111095,28.620037807183355,0.6853091637262313,0.8150108787503212,0.6361861844953935,0.5889346393580017,0.05018284069882514,0.07087608731926687,0.038732351323524115,0.04242887914828084,1219.2493333333334,678.8657844990545,1321.393333333332,1525.1370510396955,0.0003533827160493827,0.00039966891913622356,0.00032780246913580207,0.00034908215736793397,0.0187984764289392,0.019991721264969245,0.018105316046283258,0.018683740454414743,blastrotated
41,18.49733333333331,14.186672967863911,14.200444444444436,19.061436672967886,-0.026949974720460342,0.40906530283386033,0.29991454260640577,-0.07520234727910118,0.07803232025581837,0.1013897316185201,0.09777325838898902,0.08202688121510118,842.7773333333319,481.69706994328976,535.8982222222218,876.6786389413995,0.0007517037037037023,0.0008648884545152442,0.0009471604938271599,0.0007548929570720529,0.027417215462254774,0.029408985948434947,0.03077597267069166,0.027475315413513505,blastrotated
42,10.962666666666655,7.505671077504729,10.251999999999995,15.317107750472589,0.7765060650506103,0.8860089099826206,0.834062216784904,0.5707022676700825,0.1819051432407353,0.16589075280508198,0.14068260339553887,0.11781014134945544,316.82755555555553,142.13988657845007,252.8253333333334,581.7821361058601,0.0016642962962962959,0.0018805321593333365,0.001559802469135804,0.0013286562726691211,0.04079578772736587,0.04336510301306036,0.039494334646070495,0.03645073761488402,blastrotated
43,25.56355555555554,18.11011342155009,26.92355555555555,28.616257088846865,0.6851820617065782,0.8150467283894951,0.6367347626140394,0.5892613089423919,0.05159717394034251,0.07289883569799947,0.039245826700422426,0.042586828342380846,1219.2319999999995,678.4673913043483,1318.9653333333335,1523.3412098298672,0.0003465679012345675,0.0003901769218949331,0.0003355061728395057,0.00034461533513673856,0.01861633425877843,0.019752896544429455,0.018316827586662098,0.018563817903026806,blastrotated
44,6.175555555555548,3.8983931947069976,6.5431111111111,8.790170132325146,0.7889529708194941,0.9533966523861965,0.8744564654642728,0.6279030691188627,0.37198740978953754,0.2854966738067822,0.15975858038088295,0.16588855771955283,207.32933333333295,37.448487712665404,131.4728888888887,344.4111531190927,0.004868246913580228,0.004219695291254674,0.003641975308641964,0.0031550282124492117,0.06977282360332157,0.06495918173172037,0.06034878050666777,0.0561696378166106,blastrotated
